,CLAVE_CLIENTE,CVE_UNIDAD_NEGOCIO,UNIDAD_NEGOCIO,EMISORA_FONDO,DESC_CE_FINANCIERO,SALDO_CLIENTE,TIPO_OPERACION,GENERO,Edad,ENROLADO,FECHA_TRANSACCION,ENTIDAD_FEDERATIVA,LAT,LONG
125,91642249.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,13216.00123,VENTA,FEMENINO,22.225,NO ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
126,91776369.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,231894.0919,RETIRO,FEMENINO,57.03055556,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
127,91814384.0,1.0,BANCO,IMPULSA,CIUDAD DE MÉXICO,232530.33,VENTA,FEMENINO,70.84444444,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
128,91884486.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,76100.03732,COMPRA,FEMENINO,57.625,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
129,91902130.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,409848.6528,VENTA,FEMENINO,87.86111111,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
130,92168418.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,1570722.601,VENTA,MASCULINO,64.46944444,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
131,92326859.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,3001082.867,COMPRA,MASCULINO,60.6,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
132,92659291.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,460389.2418,VENTA,MASCULINO,65.31388889,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
133,92930569.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,5010.562994,DEPOSITO,MASCULINO,41.67222222,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
134,92946540.0,1.0,BANCO,ACTIGOB,CIUDAD DE MÉXICO,304252.54,VENTA,MASCULINO,58.9,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
135,93014058.0,1.0,BANCO,IMPULSA,CIUDAD DE MÉXICO,52896.893410000004,VENTA,MASCULINO,79.90555556,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
136,93035210.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,460892.0343,VENTA,FEMENINO,48.80555556,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
137,93095917.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,415214.6755,VENTA,FEMENINO,79.73611111,NO ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
138,93123677.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,419784.3091,VENTA,FEMENINO,63.79722222,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
139,93313864.0,1.0,BANCO,SALUD,CIUDAD DE MÉXICO,130101.9158,COMPRA,MASCULINO,33.30277778,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
140,93402949.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,58923.904579999995,VENTA,FEMENINO,51.03888889,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
141,93407831.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,256426.4337,VENTA,MASCULINO,64.325,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
142,93573855.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,12992.48819,VENTA,FEMENINO,48.52777778,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
143,93652394.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,338436.47,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",MASCULINO,38.81944444,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
144,93668606.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,362534.8958,VENTA,FEMENINO,50.575,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
145,93676583.0,1.0,BANCO,ACTIGOB,CIUDAD DE MÉXICO,325818.3123,COMPRA,FEMENINO,37.95,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
146,93681922.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,716659.4817,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",FEMENINO,61.76111111,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
147,93692416.0,1.0,BANCO,ACTIGOB,CIUDAD DE MÉXICO,2115753.469,VENTA,FEMENINO,61.21388889,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
148,93694156.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,113250.2973,VENTA,MASCULINO,62.60277778,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
149,93718591.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,472389.3045,VENTA,FEMENINO,54.25,NO ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
150,93748036.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,1233155.1409999998,VENTA,MASCULINO,62.86666667,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
151,93748424.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,210329.86,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",MASCULINO,62.30555556,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
152,93790129.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,25597.44511,VENTA,FEMENINO,36.61388889,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
153,93790335.0,1.0,BANCO,SALUD,CIUDAD DE MÉXICO,31015.937639999996,VENTA,FEMENINO,81.55833333,NO ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
154,93913531.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,540578.8267,COMPRA,FEMENINO,62.96944444,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
155,93944668.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,1434223.534,VENTA,MASCULINO,44.525,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
156,93969301.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,25550.11316,VENTA,FEMENINO,40.00833333,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
157,93975639.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,7905842.54,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,65.62777778,NO ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
158,94071438.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,464084.11,RETIRO,MASCULINO,48.55,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
159,94167053.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,814724.87,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,84.95,NO ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
160,94488871.0,1.0,BANCO,IMPULSA,CIUDAD DE MÉXICO,509532.20200000005,COMPRA,FEMENINO,76.12222222,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
161,94544319.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,521537.1232,VENTA,FEMENINO,51.02777778,NO ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
162,94631694.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,1195513.463,RETIRO,FEMENINO,80.53888889,NO ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
163,94857802.0,2.0,CASA DE BOLSA,ACTIREN   ,CIUDAD DE MÉXICO,11268.95,VENTA                                                                                               ,MASCULINO,31.43055556,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
164,94902897.0,1.0,BANCO,ACTIGOB,CIUDAD DE MÉXICO,556789.1042,COMPRA,FEMENINO,54.20833333,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
165,94936077.0,1.0,BANCO,ACTIGOB,CIUDAD DE MÉXICO,258.63,VENTA,MASCULINO,47.15277778,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
166,94971504.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,121286.7506,VENTA,FEMENINO,24.41666667,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
167,95077574.0,1.0,BANCO,MAYA,CIUDAD DE MÉXICO,140602.1677,VENTA,FEMENINO,38.78333333,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
168,95086096.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,362739.1056,VENTA,MASCULINO,51.85277778,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
169,95127619.0,1.0,BANCO,ACTVIDA,CIUDAD DE MÉXICO,8802.027417,VENTA,MASCULINO,41.33055556,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
170,95213013.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,35580.29053,VENTA,FEMENINO,61.71666667,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
171,95240081.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,60.21,RETIRO,MASCULINO,27.02777778,NO ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
172,95582078.0,1.0,BANCO,ESFERA,CIUDAD DE MÉXICO,183043.9546,COMPRA,MASCULINO,39.125,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
173,95605218.0,1.0,BANCO,IMPULSA,CIUDAD DE MÉXICO,763.001972,COMPRA,FEMENINO,27.71388889,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
174,95632717.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,562936.4196,VENTA,MASCULINO,32.05833333,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
175,95799060.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,7556.340856,VENTA,FEMENINO,36.20555556,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
176,95800355.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,582693.863,VENTA,MASCULINO,46.74166667,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
177,95857140.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,75447.87212,COMPRA,FEMENINO,39.85555556,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
178,95864138.0,1.0,BANCO,ACTIG+,CIUDAD DE MÉXICO,146955.28,VENTA,FEMENINO,59.6,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
179,95978953.0,1.0,BANCO,ACTIGOB,CIUDAD DE MÉXICO,3624.680732,COMPRA,FEMENINO,33.09444444,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
180,95983920.0,2.0,CASA DE BOLSA,ORBIA     ,CIUDAD DE MÉXICO,311193.49,COMPRA                                                                                              ,MASCULINO,38.78333333,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
181,96068929.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,330677.38,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",MASCULINO,54.57777778,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
182,96071865.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,684347.07,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",MASCULINO,54.71666667,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
183,96242615.0,1.0,BANCO,ACTIGOB,CIUDAD DE MÉXICO,100991.1685,COMPRA,FEMENINO,36.58055556,ENROLADO,2020-04-02,CIUDAD DE MÉXICO,19.4285,99.1277
184,90313297.0,2.0,CASA DE BOLSA,ACTIREN   ,CIUDAD DE MÉXICO,7914129.51,VENTA                                                                                               ,FEMENINO,42.73888889,NO ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
185,90468828.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,700033.58,VENTA,MASCULINO,67.57222222,NO ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
186,90506775.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,73411.11097000001,RETIRO,MASCULINO,48.99166667,ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
187,90552068.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,384264.2201,COMPRA,FEMENINO,44.87777778,NO ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
188,90644881.0,1.0,BANCO,ACTVIDA,CIUDAD DE MÉXICO,1507200.591,VENTA,MASCULINO,63.08611111,ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
189,90803586.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,19703.21781,VENTA,FEMENINO,48.02777778,ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
190,90886326.0,1.0,BANCO,ACTIVAR,CIUDAD DE MÉXICO,651401.67,VENTA,MASCULINO,48.26111111,ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
191,91280842.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,405214.57700000005,VENTA,FEMENINO,57.51388889,NO ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
192,91519454.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,5047679.64,VENTA,MASCULINO,55.70277778,ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
193,91608661.0,1.0,BANCO,IMPULSA,CIUDAD DE MÉXICO,2583626.319,VENTA,FEMENINO,70.13333333,ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
194,91639773.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,0.0,RETIRO,MASCULINO,79.85833333,NO ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
195,91783894.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,1846554.842,VENTA,MASCULINO,60.50555556,ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
196,92061944.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,2205693.651,VENTA,FEMENINO,83.13888889,NO ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
197,92107192.0,1.0,BANCO,ESFERA,CIUDAD DE MÉXICO,64213.508570000005,VENTA,MASCULINO,29.57777778,ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
198,92139997.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,57385.84288,COMPRA,MASCULINO,67.35,NO ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
199,92310259.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,430973.91,RETIRO,MASCULINO,73.55833333,NO ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
200,92457225.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,221462.7157,VENTA,MASCULINO,59.425,ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
201,92841675.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,278897.3048,VENTA,MASCULINO,42.025,ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
202,93028033.0,1.0,BANCO,ACTVIDA,CIUDAD DE MÉXICO,190745.1699,COMPRA,FEMENINO,64.34166667,NO ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
203,93590909.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,8048180.932,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,62.45833333,ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
204,93664670.0,1.0,BANCO,ACTIGOB,CIUDAD DE MÉXICO,33017.9665,COMPRA,MASCULINO,49.58888889,ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
205,93683837.0,1.0,BANCO,ACTIPLU,CIUDAD DE MÉXICO,103226.4853,VENTA,FEMENINO,41.84166667,ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
206,93737518.0,1.0,BANCO,MAYA,CIUDAD DE MÉXICO,42769.06693,VENTA,MASCULINO,51.98888889,NO ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
207,93865178.0,1.0,BANCO,ACTICRE,CIUDAD DE MÉXICO,3767032.477,VENTA,FEMENINO,57.55277778,ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
208,93925865.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,2471593.49,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",MASCULINO,47.79722222,ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
209,94263886.0,1.0,BANCO,ACTIVAR,CIUDAD DE MÉXICO,376709.7532,VENTA,MASCULINO,48.86666667,ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
210,94506813.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,166935.9229,VENTA,FEMENINO,37.86666667,ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
211,94670965.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,1679083.05,VENTA,MASCULINO,99.69166667,NO ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
212,94891751.0,1.0,BANCO,EVEREST,CIUDAD DE MÉXICO,5720.597834,VENTA,MASCULINO,52.71666667,ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
213,95078952.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,82858.88,VENTA,MASCULINO,42.43055556,ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
214,95093753.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,0.7,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,39.65277778,ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
215,95536926.0,1.0,BANCO,ACTIPLU,CIUDAD DE MÉXICO,497379.0392,VENTA,FEMENINO,71.24166667,NO ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
216,95691465.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,191828.0157,COMPRA,FEMENINO,39.72222222,ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
217,95992418.0,1.0,BANCO,ACTI500,CIUDAD DE MÉXICO,97020.24128,COMPRA,MASCULINO,43.39444444,ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
218,96120118.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,635882.662,RETIRO,MASCULINO,54.49722222,ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
219,96145883.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,13581.48296,COMPRA,FEMENINO,52.53055556,ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
220,96165592.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,166221.3807,COMPRA,MASCULINO,23.17777778,ENROLADO,2020-03-03,CIUDAD DE MÉXICO,19.4285,99.1277
221,90024514.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,276637.58,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,47.01111111,NO ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
222,90048083.0,1.0,BANCO,ACTIGOB,CIUDAD DE MÉXICO,844884.4386,COMPRA,MASCULINO,40.575,ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
223,90052242.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,66040.36,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,69.99444444,NO ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
224,90182338.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,752571.18,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,52.74166667,NO ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
225,90568825.0,1.0,BANCO,IMPULSA,CIUDAD DE MÉXICO,135769.77,VENTA,MASCULINO,79.31388889,NO ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
226,90651746.0,1.0,BANCO,SCOTIAG,CIUDAD DE MÉXICO,167096.8456,VENTA,FEMENINO,66.99166667,NO ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
227,90784752.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,119081.2648,RETIRO,MASCULINO,82.31388889,ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
228,90844168.0,1.0,BANCO,IMPULSA,CIUDAD DE MÉXICO,2680443.991,VENTA,MASCULINO,48.04722222,ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
229,90952656.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,14427.99081,VENTA,MASCULINO,55.9,ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
230,90966532.0,1.0,BANCO,EVEREST,CIUDAD DE MÉXICO,124871.9995,VENTA,FEMENINO,80.05833333,NO ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
231,91010256.0,1.0,BANCO,ACTI500,CIUDAD DE MÉXICO,165703.4512,VENTA,MASCULINO,59.90277778,ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
232,91056994.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,372979.6676,VENTA,MASCULINO,49.79444444,ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
233,91077818.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,87786.83194,VENTA,MASCULINO,50.18611111,ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
234,91112607.0,1.0,BANCO,IMPULSA,CIUDAD DE MÉXICO,225915.81,VENTA,FEMENINO,67.59444444,ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
235,91126722.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,2246412.855,RETIRO,MASCULINO,63.66388889,NO ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
236,91155929.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,1712422.259,COMPRA,MASCULINO,62.03055556,ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
237,91278325.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,47177.17,VENTA,FEMENINO,51.43888889,ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
238,91331884.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,2639484.469,COMPRA,MASCULINO,51.78333333,ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
239,91505487.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,823738.64,RETIRO,FEMENINO,48.88333333,ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
240,91515957.0,1.0,BANCO,IMPULSA,CIUDAD DE MÉXICO,40155.33547,VENTA,FEMENINO,78.71666667,NO ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
241,91521369.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,2606728.23,VENTA,MASCULINO,64.91666667,NO ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
242,91561761.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,3983594.671,COMPRA,FEMENINO,57.11944444,ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
243,91791376.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,339116.305,VENTA,FEMENINO,74.71388889,ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
244,91797860.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,173198.3716,COMPRA,FEMENINO,46.58055556,ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
245,91804419.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,28954.455939999996,COMPRA,FEMENINO,67.59444444,NO ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
246,91844852.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,160096.389,COMPRA,MASCULINO,67.75833333,NO ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
247,91894733.0,1.0,BANCO,ACTICOB,CIUDAD DE MÉXICO,1079808.132,VENTA,FEMENINO,49.32222222,ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
248,91953604.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,52221.137969999996,COMPRA,MASCULINO,49.76388889,ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
249,92076801.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,392020.527,COMPRA,MASCULINO,60.21388889,ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
250,92249291.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,21091.92338,COMPRA,FEMENINO,41.43611111,ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
251,92249614.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,1056316.688,COMPRA,MASCULINO,42.38055556,ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
252,92445154.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,861711.663,VENTA,MASCULINO,63.93055556,ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
253,92568450.0,2.0,CASA DE BOLSA,ACTICRE   ,CIUDAD DE MÉXICO,5063363.71,VENTA                                                                                               ,FEMENINO,69.50277778,NO ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
254,92659291.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,541092.4362,COMPRA,MASCULINO,65.31388889,ENROLADO,2020-04-03,CIUDAD DE MÉXICO,19.4285,99.1277
