CLAVE_CLIENTE,CVE_UNIDAD_NEGOCIO,UNIDAD_NEGOCIO,EMISORA_FONDO,DESC_CE_FINANCIERO,SALDO_CLIENTE,TIPO_OPERACION,GENERO,Edad,ENROLADO
92587757,1,BANCO,ACTI500,Ciudad de Mexico,929947.0378,VENTA,FEMENINO,47,NO ENROLADO
92588268,1,BANCO,ACTIMED,Ciudad de Mexico,202511.5581,COMPRA,FEMENINO,29,ENROLADO
92590546,2,CASA DE BOLSA,AZTECA    ,Ciudad de Mexico,187241.43,VENTA                                                                                               ,MASCULINO,64,ENROLADO
92592518,1,BANCO,ACTVIDA,Jalisco,532473.5435,COMPRA,FEMENINO,46,ENROLADO
92593177,1,BANCO,ACTIMED,Cuernavaca,44653.53731,VENTA,MASCULINO,73,ENROLADO
92594829,1,BANCO,ACTIMED,Aguascalientes,514010.738,VENTA,MASCULINO,48,ENROLADO
92595990,1,BANCO,IMPULSA,Jalisco,252022.8801,VENTA,FEMENINO,67,NO ENROLADO
92598119,1,BANCO,ACTVIDA,Ciudad de Mexico,432868.3892,VENTA,FEMENINO,55,ENROLADO
92602523,1,BANCO,ACTIMED,Toluca,1359320.502,VENTA,MASCULINO,49,ENROLADO
92602929,1,BANCO,ACTIMED,Ciudad de Mexico,279821.8959,VENTA,MASCULINO,53,NO ENROLADO
92603505,1,BANCO,MAYA,Toluca,1864948.765,COMPRA,MASCULINO,46,ENROLADO
92606532,1,BANCO,CUENTA_EJE,Jalisco,920514.3207,DEPOSITO,MASCULINO,58,ENROLADO
92607167,1,BANCO,PROTEGE,Jalisco,503644.0051,VENTA,MASCULINO,64,ENROLADO
92613009,1,BANCO,ALTERNA,Ciudad de Mexico,49195.22743,VENTA,MASCULINO,32,ENROLADO
92613686,1,BANCO,ACTIPLU,Toluca,60745.90117,VENTA,FEMENINO,75,NO ENROLADO
92615061,1,BANCO,IMPULSA,Ciudad de Mexico,8883.405475,VENTA,MASCULINO,55,ENROLADO
92615558,1,BANCO,ACTIMED,Ciudad Victoria,309756.0313,COMPRA,MASCULINO,33,ENROLADO
92616986,1,BANCO,ALTERNA,Ciudad de Mexico,1047632.63,COMPRA,MASCULINO,73,ENROLADO
92618958,1,BANCO,ACTIREN,Ciudad de Mexico,114553.1267,COMPRA,MASCULINO,34,ENROLADO
92619675,1,BANCO,ALTERNA,Tijuana,1000360.452,COMPRA,FEMENINO,55,ENROLADO
92622042,1,BANCO,ACTICRE,Ciudad de Mexico,18000846.52,VENTA,FEMENINO,62,ENROLADO
92622273,1,BANCO,ACTVIDA,Jalisco,436598.3315,VENTA,FEMENINO,44,ENROLADO
92623669,1,BANCO,CUENTA_EJE,Ciudad de Mexico,132240.9217,RETIRO,FEMENINO,64,ENROLADO
92624089,1,BANCO,IMPULSA,Ciudad de Mexico,109544.843,VENTA,FEMENINO,83,ENROLADO
92624584,1,BANCO,ACTIREN,Ciudad de Mexico,822511.284,COMPRA,MASCULINO,58,ENROLADO
92626001,1,BANCO,IMPULSA,Jalisco,467813.4521,VENTA,MASCULINO,66,ENROLADO
92626605,1,BANCO,ACTIREN,Toluca,8956019.675,VENTA,MASCULINO,54,ENROLADO
92627520,1,BANCO,CUENTA_EJE,Jalisco,449291.4943,DEPOSITO,FEMENINO,75,ENROLADO
92628692,1,BANCO,ALTERNA,Ciudad de Mexico,120467.6165,VENTA,MASCULINO,60,ENROLADO
92629328,1,BANCO,ACTIMED,Jalisco,428304.2854,VENTA,FEMENINO,65,NO ENROLADO
92630441,1,BANCO,IMPULSA,Jalisco,644588.9875,VENTA,FEMENINO,65,NO ENROLADO
92631670,1,BANCO,ACTIMED,Ciudad de Mexico,36602.32631,COMPRA,FEMENINO,62,ENROLADO
92632710,1,BANCO,IMPULSA,Ciudad de Mexico,317174.1431,VENTA,FEMENINO,84,NO ENROLADO
92633866,1,BANCO,ALTERNA,Toluca,403113.0591,VENTA,FEMENINO,50,NO ENROLADO
92634492,1,BANCO,IMPULSA,Jalisco,704226.81,VENTA,FEMENINO,62,ENROLADO
92635416,1,BANCO,ACTVIDA,Ciudad de Mexico,43233.73,VENTA,MASCULINO,56,ENROLADO
92637560,1,BANCO,ACTICRE,Toluca,334877.31,VENTA,MASCULINO,51,NO ENROLADO
92639806,1,BANCO,ACTIREN,Jalisco,1916451.377,VENTA,FEMENINO,76,NO ENROLADO
92646298,1,BANCO,CUENTA_EJE,Toluca,0,RETIRO,FEMENINO,96,NO ENROLADO
92647502,1,BANCO,ALTERNA,Jalisco,328176.8213,VENTA,FEMENINO,64,NO ENROLADO
92647593,1,BANCO,ACTIMED,Jalisco,991247.3765,VENTA,FEMENINO,68,NO ENROLADO
92649011,1,BANCO,ACTIMED,San Luis Potosi,98962.48924,COMPRA,MASCULINO,44,ENROLADO
92649169,1,BANCO,IMPULSA,Jalisco,362797.77,VENTA,MASCULINO,54,NO ENROLADO
92650621,1,BANCO,ACTIMED,Jalisco,2138184.728,COMPRA,MASCULINO,50,ENROLADO
92652155,1,BANCO,IMPULSA,Jalisco,21021.41772,VENTA,FEMENINO,66,NO ENROLADO
92653153,1,BANCO,ACTINMO,Toluca,235744.186,COMPRA,MASCULINO,72,NO ENROLADO
92653575,1,BANCO,ACTIMED,Jalisco,29337.30088,VENTA,FEMENINO,45,NO ENROLADO
92653674,1,BANCO,ACTIREN,Cuernavaca,433481.4487,COMPRA,FEMENINO,51,ENROLADO
92654789,1,BANCO,ACTIMED,Jalisco,490099.0596,VENTA,MASCULINO,72,NO ENROLADO
92659291,1,BANCO,ACTIMED,Ciudad de Mexico,460389.2418,VENTA,MASCULINO,65,ENROLADO
92660935,1,BANCO,IMPULSA,Ciudad de Mexico,127580.7846,VENTA,MASCULINO,70,ENROLADO
92662550,1,BANCO,CUENTA_EJE,Toluca,0,RETIRO,FEMENINO,66,NO ENROLADO
92663186,1,BANCO,GBMCRE,Ciudad de Mexico,134706.04,VENTA,FEMENINO,57,ENROLADO
92663228,1,BANCO,ACTIREN,Ciudad de Mexico,2349244.75,VENTA,MASCULINO,56,NO ENROLADO
92663293,1,BANCO,ALTERNA,Ciudad de Mexico,481303.1672,VENTA,FEMENINO,57,ENROLADO
92663996,1,BANCO,IMPULSA,Jalisco,150348.4526,VENTA,FEMENINO,44,ENROLADO
92665983,1,BANCO,ACTIMED,Jalisco,136264.8113,COMPRA,FEMENINO,49,ENROLADO
92666163,1,BANCO,ACTIMED,Jalisco,2435065.444,VENTA,FEMENINO,73,ENROLADO
92666973,1,BANCO,ACTIGOB,Ciudad de Mexico,64637.68427,VENTA,MASCULINO,62,ENROLADO
92667948,1,BANCO,ACTICOB,Queretaro,95143.98714,VENTA,MASCULINO,73,ENROLADO
92668821,1,BANCO,ACTIMED,Toluca,359144.5312,COMPRA,FEMENINO,48,ENROLADO
92676436,1,BANCO,CUENTA_EJE,Toluca,0,RETIRO,FEMENINO,69,NO ENROLADO
92679448,1,BANCO,EVEREST,Ciudad de Mexico,1997789.41,VENTA,MASCULINO,48,ENROLADO
92679513,1,BANCO,ACTIMED,Jalisco,205612.6974,COMPRA,MASCULINO,46,NO ENROLADO
92680768,1,BANCO,ACTIMED,Ciudad de Mexico,196645.9437,VENTA,MASCULINO,66,NO ENROLADO
92681501,1,BANCO,ALTERNA,Jalisco,96533.53209,VENTA,MASCULINO,52,ENROLADO
92682707,1,BANCO,IMPULSA,Ciudad de Mexico,87191.60623,VENTA,MASCULINO,84,NO ENROLADO
92683184,1,BANCO,ALTERNA,Ciudad de Mexico,829617.3646,VENTA,FEMENINO,73,NO ENROLADO
92685429,1,BANCO,ACTIMED,Ciudad de Mexico,184556.6791,VENTA,MASCULINO,55,NO ENROLADO
92685783,1,BANCO,CUENTA_EJE,Jalisco,166256.2482,RETIRO,MASCULINO,77,NO ENROLADO
92685817,1,BANCO,ACTIMED,Ciudad de Mexico,198111.8874,VENTA,FEMENINO,59,ENROLADO
92686518,1,BANCO,ACTVIDA,Ciudad de Mexico,41931.78644,VENTA,MASCULINO,51,NO ENROLADO
92688837,1,BANCO,ACTICOB,Ciudad de Mexico,76632.03394,COMPRA,MASCULINO,43,ENROLADO
92689819,1,BANCO,CUENTA_EJE,Toluca,1034989.84,RETIRO,FEMENINO,52,NO ENROLADO
92690064,1,BANCO,ACTIMED,Ciudad de Mexico,725559.4212,VENTA,FEMENINO,60,ENROLADO
92690767,1,BANCO,CUENTA_EJE,Ciudad de Mexico,814.384228,RETIRO,FEMENINO,45,ENROLADO
92692714,1,BANCO,ACTICRE,Toluca,6230.66,VENTA,FEMENINO,49,ENROLADO
92697267,1,BANCO,ALTERNA,Ciudad de Mexico,1927534.453,COMPRA,MASCULINO,49,ENROLADO
92697820,1,BANCO,CUENTA_EJE,Ciudad de Mexico,8464591.66,RETIRO,FEMENINO,67,NO ENROLADO
92699107,1,BANCO,ACTIMED,Ciudad de Mexico,183521.7395,VENTA,FEMENINO,48,NO ENROLADO
92699446,1,BANCO,ACTIMED,Jalisco,5970.9,VENTA,FEMENINO,45,NO ENROLADO
92699503,1,BANCO,ACTICRE,Jalisco,973191.7689,VENTA,MASCULINO,48,ENROLADO
92701960,1,BANCO,ACTIMED,Ciudad de Mexico,1071758.473,COMPRA,FEMENINO,51,ENROLADO
92705409,1,BANCO,ACTIMED,Ciudad de Mexico,640628.4467,VENTA,MASCULINO,53,ENROLADO
92707819,1,BANCO,CUENTA_EJE,Ciudad de Mexico,710988.5703,RETIRO,FEMENINO,61,ENROLADO
92708577,1,BANCO,IMPULSA,Jalisco,161114.2672,VENTA,FEMENINO,76,ENROLADO
92709534,1,BANCO,ALTERNA,Ciudad de Mexico,145030.58,VENTA,FEMENINO,86,ENROLADO
92709708,1,BANCO,CUENTA_EJE,Toluca,14241.37,RETIRO,FEMENINO,71,NO ENROLADO
92713403,1,BANCO,ACTIMED,Ciudad de Mexico,183433.18,VENTA,MASCULINO,60,ENROLADO
92716786,1,BANCO,IMPULSA,Queretaro,277664.6169,VENTA,FEMENINO,64,NO ENROLADO
92716877,1,BANCO,ACTIREN,Jalisco,480466.812,VENTA,FEMENINO,73,NO ENROLADO
92717115,1,BANCO,ACTIREN,Ciudad de Mexico,0,VENTA,MASCULINO,30,NO ENROLADO
92717263,1,BANCO,ACTICOB,Ciudad de Mexico,4833.333788,VENTA,FEMENINO,69,NO ENROLADO
92720424,1,BANCO,ALTERNA,Ciudad de Mexico,390855.6005,VENTA,FEMENINO,59,ENROLADO
92721232,1,BANCO,ACTIMED,Jalisco,27351.12921,COMPRA,FEMENINO,52,ENROLADO
92723469,1,BANCO,ACTIMED,Toluca,112660.9237,VENTA,MASCULINO,60,NO ENROLADO
92724269,1,BANCO,CUENTA_EJE,Ciudad de Mexico,19168.96,RETIRO,MASCULINO,67,ENROLADO
92726637,1,BANCO,ACTIMED,Toluca,193100.0962,VENTA,FEMENINO,44,ENROLADO
92728336,1,BANCO,ACTINMO,Monterrey,46690.0697,COMPRA,MASCULINO,55,ENROLADO
92729094,1,BANCO,ACTICRE,Leon,158561.18,VENTA,MASCULINO,62,ENROLADO
92729375,1,BANCO,SNX,Ciudad de Mexico,117193.09,VENTA,MASCULINO,48,ENROLADO
92729615,1,BANCO,ACTVIDA,Puebla,1357396.159,VENTA,MASCULINO,61,ENROLADO
92729722,1,BANCO,ACTICOB,Jalisco,82366.80704,VENTA,MASCULINO,65,ENROLADO
92729789,1,BANCO,ALTERNA,Ciudad de Mexico,2625877.985,VENTA,MASCULINO,87,ENROLADO
92739895,1,BANCO,IMPULSA,Jalisco,149386.8222,VENTA,MASCULINO,42,ENROLADO
92740299,1,BANCO,ALTERNA,Toluca,717694.7626,VENTA,FEMENINO,53,ENROLADO
92740786,1,BANCO,ACTVIDA,Toluca,20667.82413,VENTA,FEMENINO,39,NO ENROLADO
92742873,1,BANCO,ALTERNA,Ciudad de Mexico,328157.7071,VENTA,FEMENINO,46,ENROLADO
92745793,1,BANCO,IMPULSA,Jalisco,305738.51,VENTA,MASCULINO,39,NO ENROLADO
92748888,1,BANCO,ACTIMED,Ciudad de Mexico,707974.2469,VENTA,FEMENINO,48,ENROLADO
92749878,1,BANCO,ACTVIDA,Jalisco,145977.8992,VENTA,FEMENINO,60,ENROLADO
92750934,1,BANCO,ACTIMED,Jalisco,230313.9367,VENTA,FEMENINO,26,NO ENROLADO
92751759,1,BANCO,ACTIMED,Toluca,277347.9569,COMPRA,FEMENINO,66,NO ENROLADO
92753227,1,BANCO,ACTIMED,Jalisco,45123.7272,VENTA,FEMENINO,76,NO ENROLADO
92753458,1,BANCO,ALTERNA,Ciudad de Mexico,927727.9901,VENTA,MASCULINO,46,ENROLADO
92754308,1,BANCO,ACTIMED,Jalisco,5541.81,VENTA,MASCULINO,69,NO ENROLADO
92754530,1,BANCO,ACTIMED,Jalisco,342043.7978,VENTA,FEMENINO,57,NO ENROLADO
92754910,1,BANCO,CUENTA_EJE,Ciudad de Mexico,1342952.705,RETIRO,FEMENINO,40,ENROLADO
92756717,1,BANCO,ACTVIDA,Jalisco,1237090.917,VENTA,FEMENINO,46,ENROLADO
92758879,1,BANCO,ACTIREN,Toluca,175878.3988,VENTA,MASCULINO,49,ENROLADO
92759612,1,BANCO,ALTERNA,Toluca,2135644.912,COMPRA,FEMENINO,77,ENROLADO
92759786,1,BANCO,ACTIMED,Toluca,644381.6143,COMPRA,FEMENINO,56,ENROLADO
92760040,1,BANCO,ACTIMED,Jalisco,229162.5759,VENTA,MASCULINO,69,NO ENROLADO
92760883,1,BANCO,ACTIMED,Ciudad de Mexico,1084198.913,VENTA,FEMENINO,69,ENROLADO
92761048,1,BANCO,ACTIMED,Jalisco,220439.0986,VENTA,FEMENINO,65,NO ENROLADO
92764232,1,BANCO,ACTIMED,Monterrey,112682.656,VENTA,MASCULINO,53,ENROLADO
92765593,1,BANCO,ACTIMED,Ciudad de Mexico,884969.6808,VENTA,FEMENINO,75,ENROLADO
92769637,1,BANCO,ALTERNA,Puebla,784971.3824,VENTA,FEMENINO,81,ENROLADO
92770601,1,BANCO,ALTERNA,Ciudad de Mexico,985012.777,COMPRA,FEMENINO,45,NO ENROLADO
92770841,1,BANCO,EVEREST,Ciudad de Mexico,429592.7135,VENTA,FEMENINO,71,ENROLADO
92776442,1,BANCO,ACTIMED,Jalisco,838832.344,VENTA,MASCULINO,82,NO ENROLADO
92776889,1,BANCO,CUENTA_EJE,Toluca,660417.9168,RETIRO,FEMENINO,59,ENROLADO
92783844,1,BANCO,IMPULSA,Ciudad de Mexico,547031.0595,COMPRA,MASCULINO,53,ENROLADO
92785849,1,BANCO,ACTIMED,Jalisco,635652.71,COMPRA,FEMENINO,56,ENROLADO
92786797,1,BANCO,CUENTA_EJE,Ciudad de Mexico,1002427.923,RETIRO,FEMENINO,68,NO ENROLADO
92787712,1,BANCO,ALTERNA,Ciudad de Mexico,66325.67986,VENTA,MASCULINO,42,ENROLADO
92788991,1,BANCO,IMPULSA,Jalisco,91255.0403,COMPRA,MASCULINO,82,NO ENROLADO
92789304,1,BANCO,EVEREST,Toluca,246760.5438,VENTA,FEMENINO,44,ENROLADO
92790666,1,BANCO,ACTIREN,Ciudad de Mexico,5544734.39,VENTA,FEMENINO,47,ENROLADO
92792662,1,BANCO,ACTIREN,Toluca,2824153.319,VENTA,MASCULINO,50,ENROLADO
92801885,1,BANCO,IMPULSA,Ciudad de Mexico,246612.47,VENTA,FEMENINO,62,NO ENROLADO
92805050,1,BANCO,ACTIMED,Ciudad de Mexico,447016.8976,VENTA,FEMENINO,53,ENROLADO
92805423,1,BANCO,PROTEGE,Queretaro,2357770.788,VENTA,MASCULINO,49,ENROLADO
92806025,1,BANCO,ALTERNA,Jalisco,2579102.083,VENTA,MASCULINO,58,ENROLADO
92809573,1,BANCO,IMPULSA,Jalisco,153029.7818,VENTA,MASCULINO,93,NO ENROLADO
92810795,1,BANCO,ALTERNA,Cancun,396651.6495,VENTA,MASCULINO,80,NO ENROLADO
92811728,1,BANCO,ACTIPLU,Ciudad de Mexico,133198.6581,VENTA,MASCULINO,48,ENROLADO
92814029,1,BANCO,ACTVIDA,Ciudad de Mexico,443147.6182,VENTA,FEMENINO,44,NO ENROLADO
92815174,1,BANCO,ACTIMED,Tijuana,233556.7255,COMPRA,FEMENINO,48,ENROLADO
92817709,1,BANCO,ACTIMED,Ciudad de Mexico,77491.08202,COMPRA,FEMENINO,37,ENROLADO
92817725,1,BANCO,ACTIMED,Ciudad de Mexico,104602.531,VENTA,FEMENINO,57,ENROLADO
92817956,1,BANCO,ACTVIDA,Jalisco,191891.1823,VENTA,FEMENINO,36,ENROLADO
92819010,1,BANCO,CUENTA_EJE,Ciudad de Mexico,271647.172,RETIRO,MASCULINO,52,ENROLADO
92821289,1,BANCO,ACTI500,Ciudad de Mexico,97241.86658,VENTA,FEMENINO,68,NO ENROLADO
92822352,1,BANCO,ACTIMED,Ciudad de Mexico,14281.29521,COMPRA,FEMENINO,45,ENROLADO
92822592,1,BANCO,CUENTA_EJE,Jalisco,121413.6098,RETIRO,FEMENINO,38,ENROLADO
92823954,1,BANCO,ACTIMED,Jalisco,43351.15461,VENTA,FEMENINO,69,ENROLADO
92825710,1,BANCO,IMPULSA,Ciudad de Mexico,392600.2254,COMPRA,FEMENINO,46,ENROLADO
92827229,1,BANCO,IMPULSA,Ciudad de Mexico,695313.7705,VENTA,FEMENINO,67,ENROLADO
92827484,1,BANCO,ACTIREN,Ciudad de Mexico,1.23,VENTA,MASCULINO,44,ENROLADO
92830223,1,BANCO,ACTVIDA,Jalisco,232670.4085,VENTA,MASCULINO,42,ENROLADO
92830793,1,BANCO,ACTIREN,Jalisco,236056.5218,COMPRA,FEMENINO,57,ENROLADO
92831437,1,BANCO,ACTIMED,Ciudad de Mexico,105359.1712,VENTA,FEMENINO,79,NO ENROLADO
92832302,1,BANCO,ACTIREN,Jalisco,75680.53398,COMPRA,MASCULINO,48,ENROLADO
92834100,1,BANCO,ACTIMED,Ciudad de Mexico,172467.1145,VENTA,FEMENINO,80,NO ENROLADO
92837855,1,BANCO,ACTIMED,Jalisco,43562.1229,VENTA,FEMENINO,80,NO ENROLADO
92841675,1,BANCO,ACTIREN,Ciudad de Mexico,264958.8691,VENTA,MASCULINO,42,ENROLADO
92841717,1,BANCO,ACTVIDA,Toluca,1908979.66,VENTA,FEMENINO,48,ENROLADO
92842509,1,BANCO,CUENTA_EJE,Jalisco,1238629.338,RETIRO,FEMENINO,61,ENROLADO
92842707,1,BANCO,EVEREST,Ciudad de Mexico,1978992.971,VENTA,FEMENINO,47,ENROLADO
92842764,1,BANCO,IMPULSA,Jalisco,5784.684272,VENTA,MASCULINO,57,ENROLADO
92843663,1,BANCO,ALTERNA,Ciudad de Mexico,292394.107,VENTA,FEMENINO,71,NO ENROLADO
92844570,1,BANCO,IMPULSA,Jalisco,161492.4165,VENTA,MASCULINO,50,NO ENROLADO
92844935,1,BANCO,ACTIMED,Ciudad de Mexico,165188.3081,VENTA,FEMENINO,33,ENROLADO
92844976,1,BANCO,ACTICOB,Queretaro,160822.09,VENTA,MASCULINO,50,NO ENROLADO
92849488,1,BANCO,ACTIMED,Queretaro,164712.7443,VENTA,MASCULINO,62,ENROLADO
92850288,1,BANCO,ACTIMED,Ciudad de Mexico,332632.4519,VENTA,MASCULINO,74,NO ENROLADO
92850841,1,BANCO,ACTIREN,Toluca,574598.2267,COMPRA,MASCULINO,69,ENROLADO
92852607,2,CASA DE BOLSA,SALUD     ,Ciudad de Mexico,36599803.26,COMPRA                                                                                              ,MASCULINO,84,ENROLADO
92853258,1,BANCO,ACTIMED,Jalisco,63462.74082,VENTA,MASCULINO,57,NO ENROLADO
92855782,1,BANCO,ACTIMED,Ciudad de Mexico,204169.9545,VENTA,MASCULINO,70,NO ENROLADO
92855816,1,BANCO,ACTIMED,Ciudad de Mexico,10773.17,VENTA,MASCULINO,83,ENROLADO
92857119,1,BANCO,ACTIMED,Jalisco,575248.0283,VENTA,MASCULINO,46,ENROLADO
92858455,1,BANCO,CUENTA_EJE,Ciudad de Mexico,0,RETIRO,FEMENINO,91,ENROLADO
92861822,1,BANCO,ACTIMED,Ciudad de Mexico,564539.2956,VENTA,FEMENINO,42,ENROLADO
92864826,2,CASA DE BOLSA,LIVEPOL   ,Ciudad de Mexico,29178.56195,VENTA                                                                                               ,MASCULINO,35,ENROLADO
92868413,1,BANCO,ACTIGOB,Merida,335263.7079,COMPRA,FEMENINO,82,ENROLADO
92869924,1,BANCO,ACTIREN,Jalisco,64708.26209,VENTA,FEMENINO,53,ENROLADO
92870351,1,BANCO,ACTIMED,Jalisco,325762.6469,VENTA,FEMENINO,74,NO ENROLADO
92871219,1,BANCO,ACTIMED,Jalisco,351919.1854,COMPRA,FEMENINO,40,ENROLADO
92874163,1,BANCO,ACTIMED,Jalisco,139992.79,VENTA,MASCULINO,68,ENROLADO
92877646,1,BANCO,ALTERNA,Ciudad de Mexico,282808.5642,COMPRA,MASCULINO,41,ENROLADO
92878701,1,BANCO,IMPULSA,Ciudad de Mexico,277625.6775,VENTA,FEMENINO,68,ENROLADO
92880517,1,BANCO,ACTIMED,Jalisco,3411495.404,COMPRA,MASCULINO,52,ENROLADO
92883156,1,BANCO,ACTIMED,Toluca,189847.7771,VENTA,MASCULINO,71,NO ENROLADO
92887777,1,BANCO,ACTIMED,Jalisco,346287.3322,COMPRA,FEMENINO,74,NO ENROLADO
92889203,1,BANCO,IMPULSA,Ciudad de Mexico,215049.6759,VENTA,FEMENINO,65,ENROLADO
92890680,1,BANCO,IMPULSA,Jalisco,72446.0141,VENTA,FEMENINO,45,NO ENROLADO
92890698,1,BANCO,ACTIMED,Jalisco,242628.476,VENTA,FEMENINO,63,NO ENROLADO
92890995,1,BANCO,CUENTA_EJE,Ciudad de Mexico,85384.22,RETIRO,MASCULINO,65,NO ENROLADO
92892603,1,BANCO,ACTI500,Jalisco,157694.75,VENTA,MASCULINO,53,ENROLADO
92893924,1,BANCO,IMPULSA,Ciudad de Mexico,1952568.308,COMPRA,FEMENINO,63,ENROLADO
92897362,1,BANCO,ACTIMED,Ciudad de Mexico,50330.94336,VENTA,MASCULINO,87,NO ENROLADO
92898592,2,CASA DE BOLSA,ROBOTIK   ,Ciudad de Mexico,535594.3797,VENTA                                                                                               ,MASCULINO,47,ENROLADO
92899020,1,BANCO,IMPULSA,Jalisco,590957.8781,VENTA,FEMENINO,97,NO ENROLADO
92900356,1,BANCO,ACTIMED,Ciudad de Mexico,103577.1203,VENTA,FEMENINO,48,ENROLADO
92902626,1,BANCO,ACTVIDA,Ciudad de Mexico,86617.05867,VENTA,MASCULINO,64,ENROLADO
92904002,1,BANCO,ACTIMED,Ciudad de Mexico,56300.40574,VENTA,MASCULINO,56,ENROLADO
92904853,1,BANCO,ALTERNA,Ciudad de Mexico,215933.8195,VENTA,FEMENINO,42,ENROLADO
92904887,1,BANCO,ACTIMED,Monterrey,647417.2755,COMPRA,MASCULINO,37,ENROLADO
92908235,1,BANCO,ALTERNA,Toluca,120004.4895,VENTA,FEMENINO,64,NO ENROLADO
92908672,1,BANCO,IMPULSA,Jalisco,90637.31388,VENTA,MASCULINO,48,NO ENROLADO
92909159,1,BANCO,ACTICOB,Jalisco,383899.8429,VENTA,MASCULINO,46,ENROLADO
92909696,1,BANCO,CUENTA_EJE,Jalisco,645314.2539,RETIRO,FEMENINO,62,ENROLADO
92911742,1,BANCO,ACTIGOB,Ciudad de Mexico,632967.9899,COMPRA,MASCULINO,35,ENROLADO
92912286,1,BANCO,ACTIVAR,Jalisco,322219.5258,VENTA,MASCULINO,43,ENROLADO
92913722,1,BANCO,CUENTA_EJE,Jalisco,675304.113,RETIRO,MASCULINO,41,ENROLADO
92914431,1,BANCO,ACTVIDA,Jalisco,872991.0519,VENTA,FEMENINO,55,NO ENROLADO
92915487,1,BANCO,ACTIMED,Ciudad de Mexico,354970.6492,COMPRA,MASCULINO,35,ENROLADO
92915792,1,BANCO,IMPULSA,Jalisco,796046.8155,COMPRA,MASCULINO,41,ENROLADO
92918275,1,BANCO,ACTIMED,Jalisco,325167.9642,VENTA,FEMENINO,49,ENROLADO
92920743,1,BANCO,ACTVIDA,Jalisco,401320.0158,VENTA,FEMENINO,49,ENROLADO
92921758,1,BANCO,ACTIMED,Leon,1154227.308,COMPRA,MASCULINO,64,ENROLADO
92922004,1,BANCO,ACTIMED,Jalisco,87463.59089,VENTA,FEMENINO,72,NO ENROLADO
92924042,1,BANCO,ACTIGOB,Ciudad de Mexico,14335.18,VENTA,FEMENINO,51,ENROLADO
92924505,1,BANCO,ACTIVAR,Queretaro,750264.7895,COMPRA,MASCULINO,44,ENROLADO
92924638,1,BANCO,ACTIMED,Jalisco,331726.9207,VENTA,MASCULINO,76,NO ENROLADO
92925056,1,BANCO,ACTIG+,Ciudad de Mexico,1858087.48,VENTA,MASCULINO,69,ENROLADO
92926294,1,BANCO,ACTIMED,Monterrey,370203.1005,COMPRA,MASCULINO,45,ENROLADO
92927862,1,BANCO,ACTIMED,Ciudad de Mexico,679669.6316,COMPRA,FEMENINO,79,ENROLADO
92928423,1,BANCO,ACTIREN,Ciudad de Mexico,874419.247,VENTA,MASCULINO,60,ENROLADO
92929553,1,BANCO,ACTIREN,Ciudad de Mexico,11279.9,VENTA,FEMENINO,39,ENROLADO
92929728,2,CASA DE BOLSA,IMPULSA   ,Merida,131689.05,VENTA                                                                                               ,MASCULINO,50,NO ENROLADO
92930569,1,BANCO,CUENTA_EJE,Ciudad de Mexico,5010.562994,DEPOSITO,MASCULINO,42,ENROLADO
92930627,1,BANCO,ACTIMED,Ciudad de Mexico,400852.15,VENTA,FEMENINO,81,NO ENROLADO
92930957,1,BANCO,MAXIMO,Culiacan,1050519.244,TRASPASO OUT,MASCULINO,65,ENROLADO
92932672,1,BANCO,PROTEGE,Ciudad de Mexico,527628.33,VENTA,MASCULINO,49,ENROLADO
92934488,1,BANCO,CUENTA_EJE,Toluca,1009262.402,RETIRO,FEMENINO,39,ENROLADO
92934991,1,BANCO,ACTIREN,Jalisco,5473794.314,VENTA,MASCULINO,95,NO ENROLADO
92935147,1,BANCO,ACTIMED,Morelia,4305773.224,COMPRA,MASCULINO,75,ENROLADO
92935303,1,BANCO,ACTIMED,Ciudad de Mexico,137745.4832,VENTA,FEMENINO,73,NO ENROLADO
92938067,1,BANCO,ACTIMED,Jalisco,119157.3581,VENTA,FEMENINO,70,ENROLADO
92942036,2,CASA DE BOLSA,ACTIMED   ,Monterrey,22786623.15,VENTA                                                                                               ,MASCULINO,61,ENROLADO
92943794,1,BANCO,ACTIREN,Ciudad de Mexico,87362.00158,VENTA,MASCULINO,59,NO ENROLADO
92944024,1,BANCO,EVEREST,Leon,63878.69883,VENTA,FEMENINO,47,NO ENROLADO
92945344,1,BANCO,ACTIREN,Jalisco,5421786.522,COMPRA,MASCULINO,69,NO ENROLADO
92945898,1,BANCO,ACTIMED,Jalisco,35655.0666,VENTA,MASCULINO,91,NO ENROLADO
92946466,1,BANCO,ACTVIDA,Jalisco,123956.9072,VENTA,MASCULINO,46,ENROLADO
92946540,1,BANCO,ACTIGOB,Ciudad de Mexico,304252.54,VENTA,MASCULINO,59,ENROLADO
92948314,1,BANCO,ACTVIDA,Ciudad de Mexico,14711.52979,VENTA,FEMENINO,28,ENROLADO
92948454,1,BANCO,ACTIREN,Ciudad de Mexico,49667.33279,VENTA,MASCULINO,48,ENROLADO
92948926,1,BANCO,ACTIMED,Hermosillo,1144391.537,VENTA,FEMENINO,87,ENROLADO
92949445,1,BANCO,ALTERNA,Ciudad de Mexico,5889104.628,VENTA,MASCULINO,47,ENROLADO
92952415,1,BANCO,ALTERNA,Ciudad de Mexico,424861.1054,VENTA,MASCULINO,35,ENROLADO
