"time","s_Aguascalientes","s_Baja California","s_Baja California Sur","s_Campeche","s_Chiapas","s_Chihuahua","s_Ciudad de Mexico","s_Coahuila de Zaragoza","s_Colima","s_Durango","s_Guanajuato","s_Guerrero","s_Hidalgo","s_Jalisco","s_Mexico","s_Michoacan de Ocampo","s_Morelos","s_Nayarit","s_Nuevo Leon","s_Oaxaca","s_Puebla","s_Queretaro","s_Quintana Roo","s_San Luis Potosi","s_Sinaloa","s_Sonora","s_Tabasco","s_Tamaulipas","s_Tlaxcala","s_Veracruz de Ignacio de la Llave","s_Yucatan","s_Zacatecas","e_Aguascalientes","e_Baja California","e_Baja California Sur","e_Campeche","e_Chiapas","e_Chihuahua","e_Ciudad de Mexico","e_Coahuila de Zaragoza","e_Colima","e_Durango","e_Guanajuato","e_Guerrero","e_Hidalgo","e_Jalisco","e_Mexico","e_Michoacan de Ocampo","e_Morelos","e_Nayarit","e_Nuevo Leon","e_Oaxaca","e_Puebla","e_Queretaro","e_Quintana Roo","e_San Luis Potosi","e_Sinaloa","e_Sonora","e_Tabasco","e_Tamaulipas","e_Tlaxcala","e_Veracruz de Ignacio de la Llave","e_Yucatan","e_Zacatecas","is_Aguascalientes","is_Baja California","is_Baja California Sur","is_Campeche","is_Chiapas","is_Chihuahua","is_Ciudad de Mexico","is_Coahuila de Zaragoza","is_Colima","is_Durango","is_Guanajuato","is_Guerrero","is_Hidalgo","is_Jalisco","is_Mexico","is_Michoacan de Ocampo","is_Morelos","is_Nayarit","is_Nuevo Leon","is_Oaxaca","is_Puebla","is_Queretaro","is_Quintana Roo","is_San Luis Potosi","is_Sinaloa","is_Sonora","is_Tabasco","is_Tamaulipas","is_Tlaxcala","is_Veracruz de Ignacio de la Llave","is_Yucatan","is_Zacatecas","ia_Aguascalientes","ia_Baja California","ia_Baja California Sur","ia_Campeche","ia_Chiapas","ia_Chihuahua","ia_Ciudad de Mexico","ia_Coahuila de Zaragoza","ia_Colima","ia_Durango","ia_Guanajuato","ia_Guerrero","ia_Hidalgo","ia_Jalisco","ia_Mexico","ia_Michoacan de Ocampo","ia_Morelos","ia_Nayarit","ia_Nuevo Leon","ia_Oaxaca","ia_Puebla","ia_Queretaro","ia_Quintana Roo","ia_San Luis Potosi","ia_Sinaloa","ia_Sonora","ia_Tabasco","ia_Tamaulipas","ia_Tlaxcala","ia_Veracruz de Ignacio de la Llave","ia_Yucatan","ia_Zacatecas","r_Aguascalientes","r_Baja California","r_Baja California Sur","r_Campeche","r_Chiapas","r_Chihuahua","r_Ciudad de Mexico","r_Coahuila de Zaragoza","r_Colima","r_Durango","r_Guanajuato","r_Guerrero","r_Hidalgo","r_Jalisco","r_Mexico","r_Michoacan de Ocampo","r_Morelos","r_Nayarit","r_Nuevo Leon","r_Oaxaca","r_Puebla","r_Queretaro","r_Quintana Roo","r_San Luis Potosi","r_Sinaloa","r_Sonora","r_Tabasco","r_Tamaulipas","r_Tlaxcala","r_Veracruz de Ignacio de la Llave","r_Yucatan","r_Zacatecas","y_Aguascalientes","y_Baja California","y_Baja California Sur","y_Campeche","y_Chiapas","y_Chihuahua","y_Ciudad de Mexico","y_Coahuila de Zaragoza","y_Colima","y_Durango","y_Guanajuato","y_Guerrero","y_Hidalgo","y_Jalisco","y_Mexico","y_Michoacan de Ocampo","y_Morelos","y_Nayarit","y_Nuevo Leon","y_Oaxaca","y_Puebla","y_Queretaro","y_Quintana Roo","y_San Luis Potosi","y_Sinaloa","y_Sonora","y_Tabasco","y_Tamaulipas","y_Tlaxcala","y_Veracruz de Ignacio de la Llave","y_Yucatan","y_Zacatecas"
11.5,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.239298846,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.68175587,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,7.53679323017375e-10,0,0,0,0,0,0.500853731929972,0,0,0,0,0,0,0,0.724485683311482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73656311368572e-10,0,0,0,0,0,0.111540886026492,0,0,0,0,0,0,0,0.156191208908947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71005980767785e-11,0,0,0,0,0,5.02536715971579e-05,0,0,0,0,0,0,0,4.36945078548708e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02991408151667e-06,0,0,0,0,0,7.08379525377404,0,0,0,0,0,0,0,6.87298350868159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00575312664459e-09,0,0,0,0,0,5.59430317251594,0,0,0,0,0,0,0,5.63711030944992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.75,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.234631082,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.6703048,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,7.2236237083642e-10,0,0,0,0,0,0.483752628346144,0,0,0,0,0,0,0,0.70424568818406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66596054994918e-10,0,0,0,0,0,0.1077250539814,0,0,0,0,0,0,0,0.151824052426324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87980967672711e-11,0,0,0,0,0,4.06090275503806e-05,0,0,0,0,0,0,0,3.53086932142623e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19262301978153e-06,0,0,0,0,0,7.10938959873873,0,0,0,0,0,0,0,6.90905010694873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03825943333223e-09,0,0,0,0,0,5.61607204079153,0,0,0,0,0,0,0,5.66880136541822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.230123229,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.65917431,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,6.92318367009347e-10,0,0,0,0,0,0.467234909364159,0,0,0,0,0,0,0,0.684570507450148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59798288089162e-10,0,0,0,0,0,0.104040909012286,0,0,0,0,0,0,0,0.147579575969225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19475584803147e-11,0,0,0,0,0,3.28153757959614e-05,0,0,0,0,0,0,0,2.85322773434079e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35593943706622e-06,0,0,0,0,0,7.13410710828097,0,0,0,0,0,0,0,6.94410703265825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06941375984765e-09,0,0,0,0,0,5.63709761171294,0,0,0,0,0,0,0,5.69960703825349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.25,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.225769729,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.64835531,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,6.63500570006373e-10,0,0,0,0,0,0.451280775338434,0,0,0,0,0,0,0,0.665444507294385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53257223223797e-10,0,0,0,0,0,0.100483671840352,0,0,0,0,0,0,0,0.14345420508913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62974699961737e-11,0,0,0,0,0,2.65174753887964e-05,0,0,0,0,0,0,0,2.30563857308747e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51984366292705e-06,0,0,0,0,0,7.15797827824353,0,0,0,0,0,0,0,6.97818288225924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09927128549793e-09,0,0,0,0,0,5.65740524660319,0,0,0,0,0,0,0,5.72955204108174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.5,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.221565227,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.637839,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,6.35863060835737e-10,0,0,0,0,0,0.435871078403628,0,0,0,0,0,0,0,0.646852460736443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46966513908206e-10,0,0,0,0,0,0.0970487841361123,0,0,0,0,0,0,0,0.139444497634413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16393783867247e-11,0,0,0,0,0,2.14282629389227e-05,0,0,0,0,0,0,0,1.86314228118809e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68431664407196e-06,0,0,0,0,0,7.18103245368837,0,0,0,0,0,0,0,7.01130537541087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12788512323554e-09,0,0,0,0,0,5.67701944513137,0,0,0,0,0,0,0,5.75866040181489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.75,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.217504572,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.62761683,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,6.09360903672842e-10,0,0,0,0,0,0.420987305047704,0,0,0,0,0,0,0,0.628779542336236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40919397635139e-10,0,0,0,0,0,0.0937318891823717,0,0,0,0,0,0,0,0.135547132961496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78006268063593e-11,0,0,0,0,0,1.73157680302253e-05,0,0,0,0,0,0,0,1.50556952007545e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84933992874131e-06,0,0,0,0,0,7.20329788986417,0,0,0,0,0,0,0,7.04350139521721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15530636390082e-09,0,0,0,0,0,5.69596387385853,0,0,0,0,0,0,0,5.78695548122004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.213582798,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.61768055,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,5.83950266646402e-10,0,0,0,0,0,0.40661155832268,0,0,0,0,0,0,0,0.611211321817917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35108815866042e-10,0,0,0,0,0,0.0905288156014715,0,0,0,0,0,0,0,0.131758902984728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46382925258557e-11,0,0,0,0,0,1.39925398214125e-05,0,0,0,0,0,0,0,1.21662183434256e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01489565085628e-06,0,0,0,0,0,7.2248018067978,0,0,0,0,0,0,0,7.0747970241532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18158412589991e-09,0,0,0,0,0,5.71426139398307,0,0,0,0,0,0,0,5.81445999070185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.25,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.209795123,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.60802209,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,5.59588509974942e-10,0,0,0,0,0,0.392726539895193,0,0,0,0,0,0,0,0.594133756891673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2952751419387e-10,0,0,0,0,0,0.0874355635528779,0,0,0,0,0,0,0,0.128076704682945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20341333047796e-11,0,0,0,0,0,1.13071028851885e-05,0,0,0,0,0,0,0,9.83128754974311e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18096651405468e-06,0,0,0,0,0,7.24557043857862,0,0,0,0,0,0,0,7.10521757644635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20676560884878e-09,0,0,0,0,0,5.73193408827836,0,0,0,0,0,0,0,5.84119600976199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.5,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.206136931,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.59863367,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,5.36234247445492e-10,0,0,0,0,0,0.379315532094463,0,0,0,0,0,0,0,0.577533185494123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24168125518317e-10,0,0,0,0,0,0.084448292926919,0,0,0,0,0,0,0,0.12449753376199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89037834373143e-12,0,0,0,0,0,9.13705283586832e-06,0,0,0,0,0,0,0,7.94447478726733e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3475357757149e-06,0,0,0,0,0,7.26562907819888,0,0,0,0,0,0,0,7.13478762752767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23089614998383e-09,0,0,0,0,0,5.74900328722263,0,0,0,0,0,0,0,5.86718500310923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.75,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.202603776,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.5895077,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,5.13847386217089e-10,0,0,0,0,0,0.366362380079741,0,0,0,0,0,0,0,0.56139631762187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19023238705524e-10,0,0,0,0,0,0.0815633131559138,0,0,0,0,0,0,0,0.121018479236564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12622577450036e-12,0,0,0,0,0,7.38347703856217e-06,0,0,0,0,0,0,0,6.41977760554624e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5145872310515e-06,0,0,0,0,0,7.28500211864928,0,0,0,0,0,0,0,7.16353104104356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2540192823636e-09,0,0,0,0,0,5.76548959432623,0,0,0,0,0,0,0,5.89244783740223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.199191366,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.58063683,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,4.92389149085333e-10,0,0,0,0,0,0.353851474220974,0,0,0,0,0,0,0,0.545710226895763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14085454880294e-10,0,0,0,0,0,0.0787770743400369,0,0,0,0,0,0,0,0.117636718745163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67493052357393e-12,0,0,0,0,0,5.96644609134451e-06,0,0,0,0,0,0,0,5.18769907492516e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.68210519735135e-06,0,0,0,0,0,7.30371309083605,0,0,0,0,0,0,0,7.19147099382404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27617679407244e-09,0,0,0,0,0,5.78141291066619,0,0,0,0,0,0,0,5.91700479761254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.25,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.195895559,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.57201391,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,4.71822082635615e-10,0,0,0,0,0,0.341767732763823,0,0,0,0,0,0,0,0.530462341964114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0934743321123e-10,0,0,0,0,0,0.0760861594459388,0,0,0,0,0,0,0,0.114349514451561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48138494896089e-12,0,0,0,0,0,4.82137057852252e-06,0,0,0,0,0,0,0,4.19208006033247e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85007449840632e-06,0,0,0,0,0,7.32178469878004,0,0,0,0,0,0,0,7.21862999912524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29740878779104e-09,0,0,0,0,0,5.79679245864058,0,0,0,0,0,0,0,5.94087560300094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.5,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.192712361,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.563632,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,4.52110054120209e-10,0,0,0,0,0,0.330096584832223,0,0,0,0,0,0,0,0.51564043782965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04801927795264e-10,0,0,0,0,0,0.0734872773845101,0,0,0,0,0,0,0,0.111154209417493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50011036771e-12,0,0,0,0,0,3.89605703287336e-06,0,0,0,0,0,0,0,3.3875394425207e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01848044918788e-06,0,0,0,0,0,7.33923885247247,0,0,0,0,0,0,0,7.24502992840242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31775374022645e-09,0,0,0,0,0,5.81164680495804,0,0,0,0,0,0,0,5.96407942270328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.75,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.189637914,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.55548434,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,4.3321823939984e-10,0,0,0,0,0,0.318823953807374,0,0,0,0,0,0,0,0.501232627166394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00441817024854e-10,0,0,0,0,0,0.0709772568127566,0,0,0,0,0,0,0,0.108048224355737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69359087088332e-12,0,0,0,0,0,3.14832891523007e-06,0,0,0,0,0,0,0,2.73740560997857e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18730884079925e-06,0,0,0,0,0,7.35609669869369,0,0,0,0,0,0,0,7.27069203182062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33724856099944e-09,0,0,0,0,0,5.82599388287938,0,0,0,0,0,0,0,5.98663489092578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.186668496,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.54756438,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,4.15113103878051e-10,0,0,0,0,0,0.307936241110743,0,0,0,0,0,0,0,0.48722735167784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62601266257505e-11,0,0,0,0,0,0.0685530405355041,0,0,0,0,0,0,0,0.105029054692103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03089202096611e-12,0,0,0,0,0,2.54410417374296e-06,0,0,0,0,0,0,0,2.21204493724397e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.35654592573316e-06,0,0,0,0,0,7.37237865004567,0,0,0,0,0,0,0,7.29563695767054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35592865067395e-09,0,0,0,0,0,5.83985101372938,0,0,0,0,0,0,0,6.00856012175129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.25,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.183800512,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.53986576,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,3.97762378013405e-10,0,0,0,0,0,0.297420310409703,0,0,0,0,0,0,0,0.473613373536023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.22500473829121e-11,0,0,0,0,0,0.0662116804071829,0,0,0,0,0,0,0,0.102094267879964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48651645347451e-12,0,0,0,0,0,2.05584175641425e-06,0,0,0,0,0,0,0,1.7875110603083e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52617840345642e-06,0,0,0,0,0,7.38810441240486,0,0,0,0,0,0,0,7.31988477082577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37382795768456e-09,0,0,0,0,0,5.85323492769783,0,0,0,0,0,0,0,6.02987272356042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.5,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.181030494,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.53238228,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,3.811350287092e-10,0,0,0,0,0,0.287263472257362,0,0,0,0,0,0,0,0.460379766931714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.84049484241019e-11,0,0,0,0,0,0.0639503326535063,0,0,0,0,0,0,0,0.0992415009229217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03945632733906e-12,0,0,0,0,0,1.66128626769175e-06,0,0,0,0,0,0,0,1.44445338199388e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.69619340633681e-06,0,0,0,0,0,7.40329301096561,0,0,0,0,0,0,0,7.34345497035249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39097903397647e-09,0,0,0,0,0,5.86616178394942,0,0,0,0,0,0,0,6.05058981307235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.75,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.178355091,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.52510792,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,3.65201227643378e-10,0,0,0,0,0,0.277453469172069,0,0,0,0,0,0,0,0.447515909757472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47183868024678e-11,0,0,0,0,0,0.0617662535486436,0,0,0,0,0,0,0,0.0964684580702615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67240921750663e-12,0,0,0,0,0,1.34245354964894e-06,0,0,0,0,0,0,0,1.16723505615829e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.86657848592329e-06,0,0,0,0,0,7.41796281501599,0,0,0,0,0,0,0,7.36636650636257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40741308922042e-09,0,0,0,0,0,5.87864719006222,0,0,0,0,0,0,0,6.07072802901146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
